objective,nll,closed_loop_loss,tracking_rank,seed,restart,near_optimal,S_theta,S_v,xi_i,S_d,gamma,w_x,w_y,w_c,w_ell,beta,sigma_long,sigma_lat
2.413578139271131,9.342177764527802,1.1196936961516841,22.659,7,0,False,9.796987467960758,9.418833463416382,1.9996020109742993,11.640395504306946,2.1573949045217,5.114112560262495,5.024111937773201,32.432682627222256,94.67370924887096,9.150409468361012,3.1998861430957737,0.4460760807072138
2.4416131514978145,7.735035792487434,1.275292111931611,24.7475,8,1,False,2.5471754637320245,2.7866141824227153,1.6629965408882823,8.964658758689863,9.66275015970679,0.23925116816705977,3.178807872893672,18.146119190037094,247.65781088294327,0.44732930351811623,3.5384157248168258,0.7519964129824672
2.4421501931052907,8.197420275311382,1.3368208639868513,17.992,8,1,False,9.31718624486725,5.671146623514524,2.8676654426531725,0.7466389838341543,0.7177461759621363,4.252487646397257,4.051500941502761,28.918807434230505,82.9714134338857,3.6683663794855037,3.6789171351182772,1.3951537828729577
2.4489243983035243,11.407845860185564,1.108116002761158,12.6015,7,0,False,7.362543068331934,1.13377328683881,2.7545525320483053,0.8657833407689554,0.26762198897569967,3.8079261315215325,2.9366160231823684,10.817645416461646,193.9636295463086,8.754020187546091,3.8013865456075395,1.217411980805783
2.451525589902726,9.337544675710939,1.1805250905856004,21.2465,9,2,False,6.5252692324361385,3.130330622144314,3.5102573510016435,10.39401395201153,5.348150276602129,2.1066620690832534,3.9035805976213553,24.560495955343903,290.3109261552736,0.6354878920157412,1.3310731088337837,2.123747546756162
2.474509996102526,11.35116510976393,1.0139490406816887,20.503,7,0,False,5.65339118195463,0.9065320487683775,2.780970259136555,6.93479122562999,2.6596603496422553,4.279074049819033,3.7252996357573194,54.83268486994306,234.3545834767322,0.8555311929130572,0.5131752066339448,2.469508635981973
2.4910192606688937,14.14569938954719,0.7621159883808414,19.803,8,1,False,8.786210562492538,0.44293553988247,4.596174455131152,4.504767741036208,5.361386387762742,7.672906818277013,7.410888809647279,55.787302044847436,180.96730135183637,5.938184122347233,2.746719549061921,0.5436693182831366
2.491019268630481,8.348559469361836,1.3338141153450913,20.308,8,1,False,5.462057614468564,0.38821432109493664,3.207583224477575,3.4708474244566054,4.346511674728099,2.9835622518640723,4.281468396580529,44.085562425960674,123.58442426586926,0.5462989730517068,4.511106044375824,2.0275993635758716
2.495504924998543,12.177353930756471,0.9265076271609916,22.1295,9,2,False,6.895879742255957,3.3605131073920766,2.229937722776702,6.356588929359605,6.911434119474105,9.482144563884814,4.301053942821476,53.20203816840129,128.32553155199128,7.686644000928238,2.4542369849629635,0.9817355050194625
2.4966026814586497,13.50090251893147,0.805425127978201,21.4885,8,1,False,4.7313570143508015,2.6082933747784263,2.7567492800847457,9.237822752291937,3.0193159788372625,9.364877133018775,6.796790601018676,32.92403037648108,248.61828240408298,2.898999871712353,0.813724185915655,1.8408214704800343
