street_id,street_name,part_index,vertex_index,x,y
1,roadway_exterior,0,362,191.36870726916723,24.190244553983987
1,roadway_exterior,0,363,191.37697246997246,24.167144865206332
1,roadway_exterior,0,364,191.3874620370132,24.144966539091104
1,roadway_exterior,0,365,191.40007495002465,24.1239231650427
1,roadway_exterior,0,366,191.41468973975958,24.10421740225669
1,roadway_exterior,0,367,191.43116565780363,24.086039028000965
1,roadway_exterior,0,368,191.44934403205937,24.069563109956917
1,roadway_exterior,0,369,191.46904979484538,24.054948320221968
1,roadway_exterior,0,370,191.49009316889376,24.042335407210516
1,roadway_exterior,0,371,191.512271495009,24.03184584016978
1,roadway_exterior,0,372,191.53537118378665,24.02358063936455
1,roadway_exterior,0,373,191.55916977259625,24.017619403196797
1,roadway_exterior,0,374,191.58343806801787,24.014019541629555
1,roadway_exterior,0,375,191.60794235310027,24.012815723297603
1,roadway_exterior,0,376,191.72409691421328,24.012815723297603
1,roadway_exterior,0,377,191.7299466887459,24.012528342302954
1,roadway_exterior,0,378,191.73023406974053,24.006678567770464
1,roadway_exterior,0,379,191.73023406974053,17.131556120979692
1,roadway_exterior,0,380,191.7299466887459,17.125706346447203
1,roadway_exterior,0,381,191.72409691421328,17.125418965452553
1,roadway_exterior,0,382,177.9615777095777,17.125418965452553
1,roadway_exterior,0,383,177.95572793504508,17.125706346447203
1,roadway_exterior,0,384,177.95544055405045,17.131556120979692
1,roadway_exterior,0,385,177.95544055405045,24.006678567770464
1,roadway_exterior,0,386,177.95572793504508,24.012528342302954
1,roadway_exterior,0,387,177.9615777095777,24.012815723297603
1,roadway_exterior,0,388,178.3946467560432,24.012815723297603
1,roadway_exterior,0,389,178.4196016019916,24.014064330007653
1,roadway_exterior,0,390,178.44430717763518,24.017797677988064
1,roadway_exterior,0,391,178.46851670259377,24.02397847537213
1,roadway_exterior,0,392,178.4919883514649,24.03254498307915
1,roadway_exterior,0,393,178.51448766938236,24.043411631517085
1,roadway_exterior,0,394,178.53578991395153,24.05646987532469
1,roadway_exterior,0,395,178.55568230016837,24.071589277615256
1,roadway_exterior,0,396,178.5739661258976,24.088618812891564
1,roadway_exterior,0,397,178.5904587566793,24.107388375617493
1,roadway_exterior,0,398,178.60499545003782,24.127710479377328
1,roadway_exterior,0,399,178.61743100107012,24.149382129650135
1,roadway_exterior,0,400,178.62764119287655,24.172186851492327
1,roadway_exterior,0,401,178.63552403734514,24.195896851874203
1,roadway_exterior,0,402,178.64100079389584,24.22027529507118
1,roadway_exterior,0,403,178.64401675600888,24.245078668381215
1,roadway_exterior,0,404,178.64454179767998,24.27005921453753
1,roadway_exterior,0,405,178.6425706743447,24.29496740651971
1,roadway_exterior,0,406,178.63812307526567,24.319554440042612
1,roadway_exterior,0,407,178.63124342685927,24.34357471882593
1,roadway_exterior,0,408,178.62200044892683,24.366788307819544
1,roadway_exterior,0,409,178.61048646822246,24.388963329879594
1,roadway_exterior,0,410,174.84473195791585,30.832203845220683
1,roadway_exterior,0,411,174.83183400932043,30.852051583062682
1,roadway_exterior,0,412,174.81711676160273,30.870590525724854
1,roadway_exterior,0,413,174.8007121495375,30.887654478326873
1,roadway_exterior,0,414,174.78276723450725,30.903090468738
1,roadway_exterior,0,415,174.76344288615059,30.916760118916624
1,roadway_exterior,0,416,174.74291234022436,30.92854088541909
1,roadway_exterior,0,417,174.72135964560798,30.938327157957108
1,roadway_exterior,0,418,174.6989780143723,30.946031206155602
1,roadway_exterior,0,419,174.6759680897035,30.95158396602361
1,roadway_exterior,0,420,174.65253614721001,30.954935659087862
1,roadway_exterior,0,421,174.62889224573658,30.95605623863869
1,roadway_exterior,0,422,168.09584721861046,30.95605623863869
1,roadway_exterior,0,423,168.08999744407782,30.95634361963334
1,roadway_exterior,0,424,168.0897100630832,30.96219339416583
1,roadway_exterior,0,425,168.0897100630832,31.040624579766245
1,roadway_exterior,0,426,168.08850321831855,31.06515957330688
1,roadway_exterior,0,427,168.0848943358189,31.08945768741947
1,roadway_exterior,0,428,168.07891825847182,31.113284329689556
1,roadway_exterior,0,429,168.07063268385863,31.13640945964928
