objective,nll,closed_loop_loss,tracking_rank,seed,restart,near_optimal,S_theta,S_v,xi_i,S_d,gamma,w_x,w_y,w_c,w_ell,beta,sigma_long,sigma_lat
2.9610810752779857,10.916066362155817,1.4126966612846257,28.777,7,0,False,5.562097354168324,3.5692895190481653,2.4387412795447823,4.87010272069753,0.13673886064741891,4.344955816257219,2.723666729977868,32.588211649304924,100.52753040695337,3.58050309697869,4.346884855570946,2.9562054199102072
2.964075352324423,12.194066531026866,1.2817798103328477,29.162,9,2,False,1.408060256481534,6.1449657221452005,3.6229634544855105,8.973294327303847,6.470858745213692,7.8445646547309265,6.989963669843906,54.139205068374366,73.28451264563878,5.414188255139928,1.1804068315120408,1.4834175987704632
2.964431556401255,12.51767196818665,1.2584976929159233,28.6125,9,2,False,8.57267605682774,6.8521167864343,2.641867589096815,8.875144533504235,3.7621449609150726,3.2490283948029726,6.449632029162576,40.79842799240865,108.56611260557298,4.876076279988874,3.0547715873491526,1.0233253011606538
2.9676929283752846,10.400708480873663,1.4691617628276012,28.883,8,1,False,2.6655262460679965,1.0321208993985165,2.6087377212735787,11.129985655519523,7.978635502610904,7.974898452857167,3.2155251281191504,37.53026516143937,82.65434835974486,2.662326319373736,5.886948730682372,2.403909409083815
2.969720608753744,11.06596539982557,1.4101637513108694,28.5365,9,2,False,4.320848701518777,3.3855057708576872,4.029111096106993,11.865150227047728,8.286084246349048,5.620770923673104,9.69508213800324,61.760955048018104,22.076025789663394,7.409318565289118,4.057662471088628,2.4222038584086754
2.9697528684801466,12.620855350750444,1.247199079436848,29.0095,7,0,False,4.573151878732506,4.086993282569359,1.727526537917005,3.578960801818683,2.722426505589407,2.556985317897737,7.84996490354324,41.092014322811494,157.97147176783938,1.1492382095681815,2.2189780407181514,0.9484395364659692
2.978361519083857,12.72745926020435,1.244036227984057,29.0795,7,0,False,2.9661076466969205,3.055919750964505,1.682553150763677,7.25792543803792,7.7306653734150075,1.3436755624786374,5.398180419890254,21.35995774485205,159.13428528239885,5.401841371556457,1.9953292744674638,0.8376400834872699
2.981824717504391,11.270516958307725,1.3904793708799679,29.2505,9,2,False,0.4537726340422042,7.673386637521961,3.8283188813805356,10.77520949207243,1.5399085117832585,7.316856331219182,6.436445727364769,45.91188097633723,70.55717010058376,5.948772935483637,3.4483563077971717,1.5245186273255145
2.982912400620197,13.439167093239758,1.1957575960581257,27.924,8,1,False,8.786210562492538,0.44293553988247,4.596174455131152,4.504767741036208,5.361386387762742,7.672906818277013,7.410888809647279,13.953802592468705,180.96730135183637,5.938184122347233,3.24599055996457,0.5990487088020313
2.9880439236602183,11.347420314963884,1.3957463366082743,28.826,9,2,False,4.318422661090746,4.407602451860293,2.702342897338628,6.074942552958942,6.334789262853131,9.587177525642764,2.938704343773676,48.23711831680445,63.07743886951587,9.526512745423592,4.6574671501942495,2.0358801495530114
2.9906977281994678,12.43816141503134,1.297976824791572,28.281,8,1,False,9.778076038325818,3.575260628672747,3.3325953821551293,1.8187409401266494,3.2062384835047477,4.2615323328804475,5.9610613811294195,69.88829351688669,29.780472709986995,7.74503054444773,2.5106189198237585,2.975159892908009
2.996960640110572,12.497507714744694,1.2945035194297532,28.5205,7,0,False,7.399171480437534,5.35236245694678,3.7790921624168656,8.865622576073266,9.914521384598757,1.2721618150186316,9.96254689715619,40.196470919958465,112.14539066237005,4.773812834425445,2.503751680550123,2.717450708472629
3.006689053171822,11.285760256402979,1.4243669957854923,28.586,7,0,False,6.636712252249664,5.916146093127576,2.18672437329531,11.246607707706794,4.1536038953378736,6.002910480388558,1.0011608096570768,20.60968718769681,118.27461943209964,8.90997955984599,5.3706582338212225,2.851483826792289
3.0073913617920334,11.313773433844108,1.4180378279314323,28.8525,7,0,False,9.044557703746577,8.28455176889867,2.009873043562564,0.4306557589339364,4.572914504631296,0.7254778982819027,9.60928881643741,65.10286443821504,61.06736127063389,0.0917925582400223,0.5753001046808977,1.6475107620818632
3.0104063548295747,13.528079992314764,1.201645974645717,28.725,8,1,False,5.643647206824395,1.8824514354994584,2.9584093804253255,4.628950212655964,2.5904511081931694,3.2933902903764194,7.73272045443166,65.181747723176,86.16396474551387,2.480330728001653,4.485905222462503,0.765694072249711
3.012608437012213,12.773033382494534,1.2635431940008546,29.721,7,0,False,0.8845161688766989,7.133297546423058,2.2432532587627434,10.80701971681506,8.9469511223509,9.370227878166649,2.6356722126361025,77.52720746213213,288.7726561674014,0.016561015974854945,4.70058058991115,0.4610816760386709
3.017119554338599,10.643513231910816,1.4990380724173584,28.585,8,1,False,7.749737864714296,8.82495574488761,2.761076768757743,2.289427844401465,8.622172221110116,6.154367986946764,6.896417232300993,61.151932857315764,0.1406778616485655,4.347461486410316,5.198577090234323,1.4283677174206744
